word,coefficient,abs_coef
dailyko,-0.028417634896864916,0.028417634896864916
independ,-0.028494468407938074,0.028494468407938074
cite,-0.028709496528726064,0.028709496528726064
serv,-0.028750902504209568,0.028750902504209568
site,-0.02887046289772147,0.02887046289772147
commerc,-0.028875563241299945,0.028875563241299945
beer,-0.0289838621151726,0.0289838621151726
hard,-0.02919043850527856,0.02919043850527856
suppli,-0.029600695172542813,0.029600695172542813
instant,-0.03005239640649132,0.03005239640649132
breakfast,-0.030087832348697937,0.030087832348697937
negro,-0.031343797629418337,0.031343797629418337
cooler,-0.03141909654125698,0.03141909654125698
toler,-0.031453836532906614,0.031453836532906614
sail,-0.03159431683894986,0.03159431683894986
marijuana,-0.03174806045929486,0.03174806045929486
furiou,-0.031804697679055464,0.031804697679055464
christma,-0.0322051371426738,0.0322051371426738
relationship,-0.033021457748767295,0.033021457748767295
winter,-0.033085383627651864,0.033085383627651864
block,-0.03325758216767068,0.03325758216767068
took,-0.03329559848250251,0.03329559848250251
pin,-0.03400079397043746,0.03400079397043746
sf,-0.034335735696442486,0.034335735696442486
thu,-0.034389485128449915,0.034389485128449915
remain,-0.03447072136726265,0.03447072136726265
suck,-0.0345554523895291,0.0345554523895291
harass,-0.0346755275840941,0.0346755275840941
cobra,-0.03470470921931447,0.03470470921931447
sweat,-0.034722045314104104,0.034722045314104104
began,-0.03481611937278588,0.03481611937278588
infiltr,-0.0348597917934719,0.0348597917934719
atlanta,-0.03507451285944428,0.03507451285944428
revolut,-0.035152893761094074,0.035152893761094074
brigad,-0.035193973932975554,0.035193973932975554
triniti,-0.0352199394999553,0.0352199394999553
yellow,-0.03523390623084167,0.03523390623084167
freeway,-0.03537962981397773,0.03537962981397773
organ,-0.03540816223331871,0.03540816223331871
tcot,-0.03584664997810921,0.03584664997810921
money,-0.03587991202145718,0.03587991202145718
often,-0.036037671122603795,0.036037671122603795
recommend,-0.0363199219133808,0.0363199219133808
wb,-0.037286296254008144,0.037286296254008144
condo,-0.03746816610254125,0.03746816610254125
dancer,-0.0381735467491834,0.0381735467491834
compani,-0.038279152688057205,0.038279152688057205
gift,-0.03891340808654922,0.03891340808654922
dutton,-0.03901604878323804,0.03901604878323804
suit,-0.0394314169040795,0.0394314169040795
bc,-0.039590156563313994,0.039590156563313994
forev,-0.03973090105386026,0.03973090105386026
ugli,-0.04000926671728016,0.04000926671728016
insight,-0.040009775787731884,0.040009775787731884
bro,-0.040609502593401896,0.040609502593401896
era,-0.04067336734776871,0.04067336734776871
buffer,-0.04081386546471421,0.04081386546471421
admin,-0.04082930785483294,0.04082930785483294
lo,-0.041460284788034873,0.041460284788034873
excus,-0.041563366652129216,0.041563366652129216
disgust,-0.04183467624632495,0.04183467624632495
cargo,-0.041935423229089164,0.041935423229089164
denali,-0.04195376439357797,0.04195376439357797
lawrenc,-0.042114289785111246,0.042114289785111246
free,-0.04246178684704938,0.04246178684704938
asian,-0.04270084332222904,0.04270084332222904
father,-0.04271260273426538,0.04271260273426538
audio,-0.04287092874775829,0.04287092874775829
clown,-0.04316803469050814,0.04316803469050814
domest,-0.043221240577801794,0.043221240577801794
fireman,-0.04338949894096266,0.04338949894096266
frank,-0.043407928791375006,0.043407928791375006
crown,-0.04413073461016406,0.04413073461016406
scout,-0.04429767569535441,0.04429767569535441
survey,-0.04453666878370296,0.04453666878370296
she,-0.04454497376110498,0.04454497376110498
billion,-0.044566395657933904,0.044566395657933904
tribal,-0.04494623386027838,0.04494623386027838
aveng,-0.04497567111329353,0.04497567111329353
camper,-0.04526385669975309,0.04526385669975309
penni,-0.04526615732494979,0.04526615732494979
guest,-0.04571117868148331,0.04571117868148331
auspol,-0.0458203437680223,0.0458203437680223
sept,-0.04619537176432535,0.04619537176432535
langley,-0.04621572585574332,0.04621572585574332
torso,-0.04685885614364984,0.04685885614364984
violat,-0.0475461136641576,0.0475461136641576
novemb,-0.047568548348303555,0.047568548348303555
combin,-0.04759013785652135,0.04759013785652135
garbag,-0.04774005882892507,0.04774005882892507
window,-0.04808232246873457,0.04808232246873457
monitor,-0.04815262906225756,0.04815262906225756
robinson,-0.04822293485597715,0.04822293485597715
vegetarian,-0.04837788909611631,0.04837788909611631
followback,-0.048387558774077605,0.048387558774077605
khan,-0.04841084122064924,0.04841084122064924
georg,-0.049181682870341734,0.049181682870341734
anybodi,-0.04920852408607112,0.04920852408607112
excel,-0.04922653846309543,0.04922653846309543
thanku,-0.04931615847030227,0.04931615847030227
godslov,-0.04931615847030227,0.04931615847030227
hatr,-0.049478744497462264,0.049478744497462264
outag,-0.04969903845630087,0.04969903845630087
entrepreneur,-0.049864722815734494,0.049864722815734494
pol,-0.04996601049147236,0.04996601049147236
program,-0.049994554118516596,0.049994554118516596
evid,-0.05003806291719794,0.05003806291719794
hugh,-0.050163335450570994,0.050163335450570994
repres,-0.05017444160943222,0.05017444160943222
ari,-0.05018943413127955,0.05018943413127955
statement,-0.050470136262866484,0.050470136262866484
elizabeth,-0.050547224286927345,0.050547224286927345
superintend,-0.050547224286927345,0.050547224286927345
whether,-0.050592998827493595,0.050592998827493595
accus,-0.050603163114284776,0.050603163114284776
albani,-0.05095308387689748,0.05095308387689748
microphon,-0.05148070093808805,0.05148070093808805
fold,-0.05169669010505088,0.05169669010505088
ig,-0.05214318758054007,0.05214318758054007
caution,-0.0523196257307514,0.0523196257307514
homeland,-0.05237208516563956,0.05237208516563956
snowbal,-0.052510263176288124,0.052510263176288124
nugget,-0.05255382572219357,0.05255382572219357
al,-0.052782914675359026,0.052782914675359026
fox,-0.0529719284809186,0.0529719284809186
shoe,-0.053113208447208925,0.053113208447208925
prioriti,-0.053825093308888225,0.053825093308888225
comp,-0.05384410776534604,0.05384410776534604
sewer,-0.054501319703432506,0.054501319703432506
say,-0.05451611075765572,0.05451611075765572
endang,-0.054531527113069085,0.054531527113069085
proud,-0.055242261145886734,0.055242261145886734
licens,-0.055969965951002565,0.055969965951002565
wick,-0.05606441433938815,0.05606441433938815
compens,-0.056515609651387994,0.056515609651387994
bash,-0.05666238552305214,0.05666238552305214
oh,-0.057337083779718495,0.057337083779718495
knoxvil,-0.05764896176345312,0.05764896176345312
lie,-0.0581981886804467,0.0581981886804467
au,-0.05828448901108325,0.05828448901108325
burnt,-0.05854422818466551,0.05854422818466551
neg,-0.05940778938196921,0.05940778938196921
lou,-0.059488690714184174,0.059488690714184174
apart,-0.06001338753871871,0.06001338753871871
cold,-0.06009995014494628,0.06009995014494628
swept,-0.06035421543931931,0.06035421543931931
cs,-0.06043905071472389,0.06043905071472389
monster,-0.061147278266254775,0.061147278266254775
sort,-0.06118790850199238,0.06118790850199238
gateau,-0.06140562134572299,0.06140562134572299
chief,-0.06163934345448806,0.06163934345448806
fighter,-0.06165510442781553,0.06165510442781553
appoint,-0.06170041088049763,0.06170041088049763
end,-0.06224774369519306,0.06224774369519306
premium,-0.062287576397666196,0.062287576397666196
ppnum,-0.062328835719272904,0.062328835719272904
pdxnum,-0.062328835719272904,0.062328835719272904
april,-0.06317269258766708,0.06317269258766708
worstsummerjob,-0.06432763454158848,0.06432763454158848
niec,-0.06459834567549501,0.06459834567549501
douchebag,-0.06464930393834598,0.06464930393834598
sep,-0.06485096425297958,0.06485096425297958
exhaust,-0.06545351958725636,0.06545351958725636
big,-0.06546866489312708,0.06546866489312708
rainier,-0.06551562139591176,0.06551562139591176
unveil,-0.06553020020697198,0.06553020020697198
sr,-0.0658752869093022,0.0658752869093022
taho,-0.06663682030473558,0.06663682030473558
african,-0.06677557260474605,0.06677557260474605
worri,-0.06688345228808457,0.06688345228808457
shania,-0.06715344683527535,0.06715344683527535
surviv,-0.0671687683470471,0.0671687683470471
pb,-0.0673359255191994,0.0673359255191994
numl,-0.06880500403015097,0.06880500403015097
senso,-0.06880500403015097,0.06880500403015097
terribl,-0.06880730114305525,0.06880730114305525
rotat,-0.06891425372487137,0.06891425372487137
voter,-0.06956752214459588,0.06956752214459588
alreadi,-0.06961250133696613,0.06961250133696613
error,-0.0699818562154706,0.0699818562154706
largest,-0.07018134149097238,0.07018134149097238
secur,-0.07024689174833242,0.07024689174833242
ah,-0.07025972992498776,0.07025972992498776
prayer,-0.07087069789109046,0.07087069789109046
iron,-0.0710082229022536,0.0710082229022536
poster,-0.07102168896049772,0.07102168896049772
maintain,-0.07140221344299773,0.07140221344299773
european,-0.07164285899832597,0.07164285899832597
saint,-0.07176785917456578,0.07176785917456578
rubber,-0.07226178996329308,0.07226178996329308
tabl,-0.07253215485189646,0.07253215485189646
exam,-0.07261432951474395,0.07261432951474395
prone,-0.07275114595061305,0.07275114595061305
forgiv,-0.07344780924577744,0.07344780924577744
vision,-0.0737032320408177,0.0737032320408177
bee,-0.07373852714721978,0.07373852714721978
boss,-0.07403927516272213,0.07403927516272213
quest,-0.07451693407993619,0.07451693407993619
aw,-0.07460113240550371,0.07460113240550371
dw,-0.07500917153846227,0.07500917153846227
date,-0.07560453526273479,0.07560453526273479
reject,-0.07566109953366774,0.07566109953366774
bernardino,-0.07605595590698086,0.07605595590698086
amirit,-0.07608143072755694,0.07608143072755694
though,-0.07691638424118283,0.07691638424118283
exp,-0.07696667624976115,0.07696667624976115
vancouv,-0.07733220568690334,0.07733220568690334
el,-0.0775850730448449,0.0775850730448449
tax,-0.07769836685892029,0.07769836685892029
quit,-0.07796986382827065,0.07796986382827065
although,-0.07847937551964262,0.07847937551964262
merci,-0.07858672542792237,0.07858672542792237
usatoday,-0.07860770267868164,0.07860770267868164
viralspel,-0.07866282226506191,0.07866282226506191
strip,-0.07883109281290791,0.07883109281290791
ignit,-0.07906171578919634,0.07906171578919634
leo,-0.07918498771251671,0.07918498771251671
ray,-0.07919978699491784,0.07919978699491784
progress,-0.07921875265433663,0.07921875265433663
faceless,-0.0792219702082204,0.0792219702082204
gm,-0.08009188864126547,0.08009188864126547
throughout,-0.08041107088657558,0.08041107088657558
taylor,-0.08072741184152579,0.08072741184152579
regim,-0.08080878284264684,0.08080878284264684
punish,-0.08160695041736024,0.08160695041736024
ptsd,-0.08164489485954908,0.08164489485954908
extens,-0.08165129066223739,0.08165129066223739
happili,-0.08176906232001684,0.08176906232001684
ben,-0.08182857220284581,0.08182857220284581
current,-0.08231444195339949,0.08231444195339949
ontario,-0.08260512962864397,0.08260512962864397
epilepsi,-0.0828804308441836,0.0828804308441836
treatment,-0.0829012056381078,0.0829012056381078
wow,-0.08299295036960683,0.08299295036960683
ohio,-0.08339693654966318,0.08339693654966318
eu,-0.08342444460535012,0.08342444460535012
oppress,-0.08398076544504741,0.08398076544504741
asleep,-0.08444467266629838,0.08444467266629838
proof,-0.0849261234034916,0.0849261234034916
brick,-0.08492753560488354,0.08492753560488354
realis,-0.08563312070390491,0.08563312070390491
lead,-0.08566119522162548,0.08566119522162548
tn,-0.0856675402473404,0.0856675402473404
conclud,-0.08582011391214517,0.08582011391214517
defeat,-0.08599544574659,0.08599544574659
hate,-0.08610442436162472,0.08610442436162472
grown,-0.0864943391534531,0.0864943391534531
bug,-0.08661448595349884,0.08661448595349884
ipad,-0.08691675589057937,0.08691675589057937
econom,-0.08698232337636007,0.08698232337636007
afp,-0.0872056411015404,0.0872056411015404
headquart,-0.08758760965871655,0.08758760965871655
eyewit,-0.08795941235969254,0.08795941235969254
unhappi,-0.08871411081878354,0.08871411081878354
cash,-0.08875948106684022,0.08875948106684022
intern,-0.08887787794038561,0.08887787794038561
shirt,-0.08949426728603244,0.08949426728603244
drop,-0.08977955861494501,0.08977955861494501
goe,-0.09008647325548975,0.09008647325548975
terrifi,-0.09037534745148115,0.09037534745148115
starbuck,-0.09092954938515166,0.09092954938515166
scifi,-0.09099451351630022,0.09099451351630022
milk,-0.09126410043733654,0.09126410043733654
thrown,-0.09131647087224831,0.09131647087224831
portion,-0.09134122005632657,0.09134122005632657
testimoni,-0.09186528459726725,0.09186528459726725
red,-0.09238037671524275,0.09238037671524275
face,-0.0925625107207159,0.0925625107207159
nbcnum,-0.09272800233008303,0.09272800233008303
fell,-0.09323627588166478,0.09323627588166478
impact,-0.09336308870439589,0.09336308870439589
athlet,-0.09380350002359525,0.09380350002359525
civil,-0.09411601096950749,0.09411601096950749
alot,-0.09411705053540266,0.09411705053540266
white,-0.09423823570311202,0.09423823570311202
pundit,-0.09435745608977544,0.09435745608977544
reid,-0.0944295308198869,0.0944295308198869
ego,-0.09481036425015964,0.09481036425015964
ireland,-0.0948871582863189,0.0948871582863189
industri,-0.0948877148563695,0.0948877148563695
anellatulip,-0.09488936831364954,0.09488936831364954
decemb,-0.09519349283422587,0.09519349283422587
duti,-0.09538626035249494,0.09538626035249494
zipper,-0.09552109363167671,0.09552109363167671
aka,-0.09603994146017798,0.09603994146017798
hypocrisi,-0.09607321873782322,0.09607321873782322
cousin,-0.09620952520320444,0.09620952520320444
environment,-0.0964152279326567,0.0964152279326567
qualiti,-0.09645988533104674,0.09645988533104674
uniform,-0.09661337569658217,0.09661337569658217
vinyl,-0.09662522061566443,0.09662522061566443
geometr,-0.09668374654240511,0.09668374654240511
coral,-0.09671903797865415,0.09671903797865415
gunshot,-0.09691743008765356,0.09691743008765356
polici,-0.09747993745519488,0.09747993745519488
label,-0.0977782794919352,0.0977782794919352
split,-0.09830803622285678,0.09830803622285678
btw,-0.09854080982310073,0.09854080982310073
rep,-0.09857825754107272,0.09857825754107272
reboot,-0.09875158849538458,0.09875158849538458
print,-0.09877650345322012,0.09877650345322012
conserv,-0.09880129544503757,0.09880129544503757
timelin,-0.09892910644013055,0.09892910644013055
zip,-0.09946794755701092,0.09946794755701092
tortur,-0.09955547545704821,0.09955547545704821
advertis,-0.09982578697101009,0.09982578697101009
stylish,-0.10011404816324286,0.10011404816324286
anim,-0.10022275142111868,0.10022275142111868
eleph,-0.10084865566617231,0.10084865566617231
credit,-0.10093952766337823,0.10093952766337823
foster,-0.10121728488332503,0.10121728488332503
fennovoima,-0.1019796139047913,0.1019796139047913
johnson,-0.10211093703972676,0.10211093703972676
snumg,-0.10221968463255278,0.10221968463255278
rn,-0.10293639607684743,0.10293639607684743
andi,-0.1029635534905906,0.1029635534905906
apollo,-0.10298501312996619,0.10298501312996619
wayn,-0.10334737174081272,0.10334737174081272
wilsher,-0.1034644560165593,0.1034644560165593
drunk,-0.1038949426783915,0.1038949426783915
random,-0.10423333963509326,0.10423333963509326
dummi,-0.1044544305808222,0.1044544305808222
fallen,-0.10455791754444005,0.10455791754444005
swell,-0.10472702701862852,0.10472702701862852
wide,-0.1049408236310429,0.1049408236310429
interlaken,-0.10501876833220036,0.10501876833220036
vote,-0.1052496331746546,0.1052496331746546
personnel,-0.10546645357099432,0.10546645357099432
despair,-0.10601044570131703,0.10601044570131703
accustom,-0.10623054985011077,0.10623054985011077
parent,-0.10645045729255946,0.10645045729255946
trend,-0.10652671376135907,0.10652671376135907
email,-0.10655965207124253,0.10655965207124253
ovofest,-0.1065633481173243,0.1065633481173243
high,-0.10701379588375205,0.10701379588375205
woman,-0.10710479293896098,0.10710479293896098
realiz,-0.1073052899740219,0.1073052899740219
rifl,-0.10780515849568963,0.10780515849568963
niall,-0.10790150439425603,0.10790150439425603
develop,-0.10802914169703123,0.10802914169703123
mine,-0.1084435137836664,0.1084435137836664
us,-0.1084458117301489,0.1084458117301489
cool,-0.10848284587777889,0.10848284587777889
colour,-0.10875005622674057,0.10875005622674057
enemi,-0.10898479175083112,0.10898479175083112
fabric,-0.10953284477007302,0.10953284477007302
lgbt,-0.10959164459398492,0.10959164459398492
mr,-0.1097343778066592,0.1097343778066592
cnbc,-0.10997943511748998,0.10997943511748998
english,-0.11028513288386692,0.11028513288386692
birth,-0.11040241230044359,0.11040241230044359
skirt,-0.11050538726226332,0.11050538726226332
speed,-0.110650414795784,0.110650414795784
hah,-0.11076438637179421,0.11076438637179421
stephen,-0.11102606885764318,0.11102606885764318
rocket,-0.111088329157336,0.111088329157336
nois,-0.11111533273404305,0.11111533273404305
whenev,-0.11121618930252093,0.11121618930252093
chees,-0.11123299304982354,0.11123299304982354
pcp,-0.11140448224251615,0.11140448224251615
thriller,-0.11147566395542195,0.11147566395542195
pathogen,-0.11179490805553269,0.11179490805553269
limit,-0.11190536831579861,0.11190536831579861
exclus,-0.11193804144123332,0.11193804144123332
tomorrow,-0.11205487024576057,0.11205487024576057
irand,-0.1121976920870354,0.1121976920870354
magist,-0.11256876080186314,0.11256876080186314
motor,-0.11274832231973272,0.11274832231973272
detain,-0.11294972417938871,0.11294972417938871
circl,-0.11317431068231601,0.11317431068231601
forth,-0.11329661698295095,0.11329661698295095
famou,-0.11364368578751131,0.11364368578751131
cecilthelion,-0.11389345875095384,0.11389345875095384
upper,-0.11403848461296177,0.11403848461296177
firetruck,-0.11430911154373209,0.11430911154373209
betray,-0.11458018030766551,0.11458018030766551
suh,-0.11469092645221624,0.11469092645221624
pipe,-0.11471132192460876,0.11471132192460876
coastal,-0.11494058167429712,0.11494058167429712
clever,-0.11500998446821235,0.11500998446821235
recreat,-0.11500998446821235,0.11500998446821235
punctur,-0.1150533484933837,0.1150533484933837
defin,-0.11509008513291376,0.11509008513291376
administr,-0.11509667093511425,0.11509667093511425
tough,-0.11535080263649025,0.11535080263649025
ks,-0.11557698442461421,0.11557698442461421
shizun,-0.11557698442461421,0.11557698442461421
fourth,-0.115866143325256,0.115866143325256
chair,-0.11623307114956571,0.11623307114956571
mosquito,-0.11631587303229836,0.11631587303229836
boundari,-0.11682212610635068,0.11682212610635068
anonym,-0.11690150075546865,0.11690150075546865
accord,-0.11725660710578145,0.11725660710578145
bunch,-0.11739436108772656,0.11739436108772656
aniston,-0.11754163413741062,0.11754163413741062
jennif,-0.11754163413741062,0.11754163413741062
dixon,-0.11765560073531213,0.11765560073531213
monogram,-0.11765566077815169,0.11765566077815169
acoust,-0.11782744151266275,0.11782744151266275
consol,-0.11784502440724995,0.11784502440724995
gotta,-0.11807601955636293,0.11807601955636293
thegam,-0.11828311776637826,0.11828311776637826
mufc,-0.11831385518191077,0.11831385518191077
nut,-0.11855905059984821,0.11855905059984821
thi,-0.11872468596649735,0.11872468596649735
yo,-0.11895507697098953,0.11895507697098953
shock,-0.11910792190544658,0.11910792190544658
unit,-0.11926444212495149,0.11926444212495149
procedur,-0.11930816280614595,0.11930816280614595
mullah,-0.11968133436449682,0.11968133436449682
van,-0.12005132625213992,0.12005132625213992
dopey,-0.12009905050782047,0.12009905050782047
nylon,-0.12112285272773655,0.12112285272773655
noth,-0.12119882850268551,0.12119882850268551
walk,-0.12137618493149244,0.12137618493149244
ahh,-0.12154010884791192,0.12154010884791192
vi,-0.12274245737577835,0.12274245737577835
joint,-0.12281622448225342,0.12281622448225342
shuffl,-0.122915367950136,0.122915367950136
spider,-0.1229226857142447,0.1229226857142447
trunk,-0.12321336653498417,0.12321336653498417
bigamist,-0.12334964935180122,0.12334964935180122
leak,-0.12341478116289264,0.12341478116289264
deton,-0.1234428312090259,0.1234428312090259
fist,-0.12350690303012535,0.12350690303012535
whatev,-0.1236800774810588,0.1236800774810588
voodoo,-0.12371766636356032,0.12371766636356032
lith,-0.12371766636356032,0.12371766636356032
astrolog,-0.12371766636356032,0.12371766636356032
rtrrt,-0.12371766636356032,0.12371766636356032
lotz,-0.12371766636356032,0.12371766636356032
seduct,-0.12371766636356032,0.12371766636356032
truelov,-0.12371766636356032,0.12371766636356032
ted,-0.12381554906061219,0.12381554906061219
mainten,-0.1239102830773958,0.1239102830773958
dispatch,-0.12399265643662047,0.12399265643662047
sister,-0.12413388806723102,0.12413388806723102
certifi,-0.12500228146065348,0.12500228146065348
movement,-0.12505744477923736,0.12505744477923736
huffman,-0.12515323665121414,0.12515323665121414
reveal,-0.1252241355769303,0.1252241355769303
simon,-0.12525629830641602,0.12525629830641602
log,-0.12555047627709906,0.12555047627709906
ymcglaun,-0.12606301010172805,0.12606301010172805
match,-0.1262338285806467,0.1262338285806467
perfectli,-0.12627698371446097,0.12627698371446097
danisnotonfir,-0.12628031492072272,0.12628031492072272
deriv,-0.12672080966460306,0.12672080966460306
servant,-0.12707181607485118,0.12707181607485118
redeemeth,-0.12707181607485118,0.12707181607485118
softwar,-0.12733968850982152,0.12733968850982152
slide,-0.12739564438428513,0.12739564438428513
lunch,-0.12746577010691174,0.12746577010691174
adopt,-0.12746773179316567,0.12746773179316567
pay,-0.12797188546500043,0.12797188546500043
detroit,-0.12817699925988688,0.12817699925988688
kit,-0.12818853851335069,0.12818853851335069
moth,-0.12856469493494263,0.12856469493494263
sp,-0.128665405163305,0.128665405163305
invit,-0.12909610177104217,0.12909610177104217
ago,-0.12920847309081243,0.12920847309081243
numso,-0.12926435117043075,0.12926435117043075
popularmmo,-0.1292925959714014,0.1292925959714014
fee,-0.12954236695196678,0.12954236695196678
mercuri,-0.1296313474021162,0.1296313474021162
preserv,-0.12991710999229028,0.12991710999229028
diablo,-0.13031881704479872,0.13031881704479872
german,-0.13032800199792835,0.13032800199792835
ergo,-0.13041708398035035,0.13041708398035035
holland,-0.13065535088267724,0.13065535088267724
forgot,-0.13070010185277922,0.13070010185277922
mud,-0.13079514529188974,0.13079514529188974
maria,-0.13094681786808127,0.13094681786808127
jewelri,-0.1309575841324178,0.1309575841324178
incom,-0.1315339101801137,0.1315339101801137
idk,-0.13175469937022397,0.13175469937022397
insur,-0.13221712241715147,0.13221712241715147
coaster,-0.1324805512402519,0.1324805512402519
elsa,-0.1327876296136399,0.1327876296136399
drama,-0.13280970982860696,0.13280970982860696
salt,-0.1332114785305003,0.1332114785305003
method,-0.13343625829799022,0.13343625829799022
perform,-0.1334652614192209,0.1334652614192209
assist,-0.1341223244105145,0.1341223244105145
drill,-0.1343759666510763,0.1343759666510763
xp,-0.13488542517501667,0.13488542517501667
pbban,-0.13488542517501667,0.13488542517501667
drove,-0.1349295415615891,0.1349295415615891
chan,-0.13528744549722868,0.13528744549722868
ma,-0.13530098973462018,0.13530098973462018
punk,-0.1360055371662045,0.1360055371662045
winner,-0.13635663644031848,0.13635663644031848
democrat,-0.13639398970890937,0.13639398970890937
sexual,-0.13660150559694323,0.13660150559694323
grandpa,-0.136967574821233,0.136967574821233
dip,-0.13738437526600839,0.13738437526600839
satan,-0.13747033960288177,0.13747033960288177
paid,-0.13751169214191244,0.13751169214191244
holi,-0.1375866156527784,0.1375866156527784
cld,-0.1380554931230771,0.1380554931230771
bknnum,-0.1380554931230771,0.1380554931230771
sctnum,-0.1380554931230771,0.1380554931230771
natali,-0.13821517014279092,0.13821517014279092
clinton,-0.13827176524857124,0.13827176524857124
acquisit,-0.13845326047056028,0.13845326047056028
steel,-0.13847970895071549,0.13847970895071549
oral,-0.13859227810459224,0.13859227810459224
gun,-0.13862302056747994,0.13862302056747994
sarah,-0.13864132397598136,0.13864132397598136
server,-0.13875837594837928,0.13875837594837928
film,-0.13877423538981132,0.13877423538981132
tip,-0.13896768207451593,0.13896768207451593
amazon,-0.13948494644285644,0.13948494644285644
dwarv,-0.13983138253596003,0.13983138253596003
wheel,-0.1399884792803103,0.1399884792803103
poverti,-0.1400169546875965,0.1400169546875965
snuff,-0.14002930353578014,0.14002930353578014
lone,-0.14077709061195162,0.14077709061195162
wrist,-0.14080466845291514,0.14080466845291514
element,-0.14106947820979213,0.14106947820979213
black,-0.14117464713341368,0.14117464713341368
hmu,-0.14123345841859444,0.14123345841859444
upward,-0.1414579359895222,0.1414579359895222
vnum,-0.14147838593821424,0.14147838593821424
steak,-0.14193765839952255,0.14193765839952255
missionhil,-0.1420229989605089,0.1420229989605089
fail,-0.14202880897964976,0.14202880897964976
hd,-0.14203386915852448,0.14203386915852448
fresno,-0.14203596399860893,0.14203596399860893
nsfw,-0.14269121905295862,0.14269121905295862
brook,-0.1434305369613968,0.1434305369613968
casual,-0.1434925230322485,0.1434925230322485
san,-0.1434930208411948,0.1434930208411948
firework,-0.14388570396482037,0.14388570396482037
wouldnt,-0.14408872874186365,0.14408872874186365
larger,-0.14410445612338285,0.14410445612338285
dey,-0.14414135489725124,0.14414135489725124
boxer,-0.1441490203644867,0.1441490203644867
gear,-0.14417401863086832,0.14417401863086832
forbid,-0.14450186236444196,0.14450186236444196
bearer,-0.14529389634329506,0.14529389634329506
mail,-0.14535722605126986,0.14535722605126986
jax,-0.14535801317979102,0.14535801317979102
peep,-0.1454335024907787,0.1454335024907787
laundri,-0.14588325829793833,0.14588325829793833
stretch,-0.14598658974885628,0.14598658974885628
rob,-0.14604739425279673,0.14604739425279673
wwe,-0.14633296513652108,0.14633296513652108
solut,-0.14645650169959162,0.14645650169959162
sport,-0.14646749505107964,0.14646749505107964
phoenix,-0.14647582229006936,0.14647582229006936
slave,-0.14651418820830542,0.14651418820830542
calumnumso,-0.14662469719589472,0.14662469719589472
wo,-0.14696712567983675,0.14696712567983675
fantasticfour,-0.1471042823380797,0.1471042823380797
healthi,-0.14710692425166505,0.14710692425166505
reach,-0.1473026062777933,0.1473026062777933
crystal,-0.14742455502005253,0.14742455502005253
scwx,-0.1475311088484627,0.1475311088484627
gbbo,-0.14758846148115567,0.14758846148115567
surgeri,-0.14762132056781077,0.14762132056781077
belt,-0.14768813277885395,0.14768813277885395
moment,-0.14776431786077968,0.14776431786077968
affleck,-0.1478771670374423,0.1478771670374423
fortun,-0.1479338753769267,0.1479338753769267
stir,-0.14824612361473272,0.14824612361473272
cloud,-0.1483841875188742,0.1483841875188742
strain,-0.1485417391968913,0.1485417391968913
catfish,-0.14866386498500106,0.14866386498500106
fiasco,-0.14867441013593652,0.14867441013593652
depend,-0.14868902753501714,0.14868902753501714
bare,-0.14911682592627107,0.14911682592627107
nostril,-0.14927453093567955,0.14927453093567955
que,-0.14944457517688509,0.14944457517688509
hamburg,-0.14946503196716995,0.14946503196716995
surfac,-0.1496462785959538,0.1496462785959538
associ,-0.1497365899212607,0.1497365899212607
carlo,-0.1499401246836703,0.1499401246836703
come,-0.15001469589044858,0.15001469589044858
britney,-0.15015323951708415,0.15015323951708415
there,-0.150328812446942,0.150328812446942
pretend,-0.15045722651700913,0.15045722651700913
im,-0.15082590138047683,0.15082590138047683
soviet,-0.15111079594187524,0.15111079594187524
uncontrol,-0.1512702266456145,0.1512702266456145
vanessa,-0.1513675092426097,0.1513675092426097
tumblr,-0.1513912611977697,0.1513912611977697
favourit,-0.15168984522336001,0.15168984522336001
shaker,-0.1521821299865248,0.1521821299865248
combat,-0.1522459582612743,0.1522459582612743
opu,-0.1522459582612743,0.1522459582612743
megynkelli,-0.15241293783795173,0.15241293783795173
quartz,-0.1525747449775874,0.1525747449775874
piti,-0.15272924022153267,0.15272924022153267
correct,-0.15281459131672873,0.15281459131672873
inflict,-0.15298343936758393,0.15298343936758393
certainli,-0.15301119218690235,0.15301119218690235
abort,-0.1531864398137257,0.1531864398137257
iphon,-0.153234241761059,0.153234241761059
avail,-0.15348624909201874,0.15348624909201874
tan,-0.15372724924642645,0.15372724924642645
britishbakeoff,-0.15403704013330027,0.15403704013330027
stark,-0.154136700884504,0.154136700884504
slayer,-0.1541870375004523,0.1541870375004523
diff,-0.15440095792820174,0.15440095792820174
function,-0.15459103766183738,0.15459103766183738
wannab,-0.1547189726121554,0.1547189726121554
delet,-0.155586181138271,0.155586181138271
fifti,-0.15570325877969574,0.15570325877969574
sixpencee,-0.1557191256215081,0.1557191256215081
volcanoinrussia,-0.1557191256215081,0.1557191256215081
diaporama,-0.1557191256215081,0.1557191256215081
lloyd,-0.15576737443153912,0.15576737443153912
perhap,-0.155858372148132,0.155858372148132
discov,-0.15623489306817137,0.15623489306817137
economi,-0.15637767219333304,0.15637767219333304
tale,-0.1567270195299166,0.1567270195299166
mechan,-0.15676429336184577,0.15676429336184577
spent,-0.1567835618645072,0.1567835618645072
hint,-0.15679312613581647,0.15679312613581647
